0.339 -3.099108493457415E-4
0.47800000000000004 -0.0014834631793642558
0.617 -0.0034495695095651704
0.756 -0.006095913038501354
0.895 -0.009600435330699836
1.034 -0.014337654777608672
1.173 -0.01975820885421098
1.312 -0.0262907051775533
1.451 -0.033725180207155335
1.5899999999999999 -0.04272946427181084
1.729 -0.052451095940104824
1.868 -0.06449491495006915
2.007 -0.07618975291204376
2.146 -0.09164506165998514
2.285 -0.10646778133408687
2.4240000000000004 -0.12417633088400101
2.563 -0.14356916394593494
2.7020000000000004 -0.16543385708193795
2.841 -0.18563220255165402
2.98 -0.2069712014389787
3.1190000000000007 -0.23304650070403166
3.2580000000000005 -0.2623952595204275
3.3970000000000002 -0.2909712603510492
3.5360000000000005 -0.32482261183468714
3.6750000000000003 -0.3602155087880286
3.8140000000000005 -0.40230964543876324
3.9530000000000003 -0.4336245956191005
4.092 -0.4737392886222837
4.231000000000001 -0.5073532417929799
4.37 -0.5541160912613562
4.509 -0.6064577080453475
4.648000000000001 -0.6331784347104403
4.787 -0.6889899367069623
4.926 -0.7424912813723101
5.065 -0.7882162530863384
5.204000000000001 -0.8311791807952934
5.343000000000001 -0.89651133473753
5.482 -0.9703885429901996
5.621 -1.0128850019294537
5.76 -1.078948241572883
5.899 -1.1127595692638594
6.038000000000001 -1.1930694881067503
6.1770000000000005 -1.2391334675463495
6.316000000000001 -1.2788687044232032
6.455 -1.3592944349932
6.594 -1.4372338484797156
6.7330000000000005 -1.5288727753594271
6.872000000000001 -1.5833470624298411
7.011 -1.640184027742149
7.15 -1.7188024717030859
7.289 -1.7961741323816225
7.428000000000001 -1.8524216498594523
7.567000000000001 -1.9175933256295679
7.706 -1.9907305633313106
7.845 -2.0426337901286096
7.984 -2.146769184748231
8.123000000000001 -2.2186623513956634
8.262 -2.309488137152582
8.401 -2.3800125396415055
8.54 -2.445227256939706
8.678999999999998 -2.5292574184293026
8.818 -2.654401027014971
8.956999999999999 -2.7142983872913664
9.096 -2.790781255531762
9.235 -2.8942212620171173
9.373999999999999 -2.959787773520905
9.513 -3.0280898019423805
9.652 -3.107313903123655
9.791 -3.2298912838536915
9.93 -3.293744292440753
10.068999999999999 -3.3773228994493003
10.208 -3.4369122331713564
10.347 -3.53719893556346
10.486 -3.6376726748925075
10.625 -3.7184586550744756
10.764 -3.768979374490899
10.902999999999999 -3.880744055348921
11.042 -3.983835431502387
11.181000000000001 -4.0872183561928965
11.319999999999999 -4.131638332924451
11.459 -4.246834582596897
11.597999999999999 -4.351444274078704
11.737 -4.4265716565655415
11.876000000000001 -4.502572815497847
12.014999999999999 -4.615476601768344
12.154 -4.672880320065174
12.293 -4.804902456303144
12.432 -4.878924949674661
12.571000000000002 -4.999105245718853
12.709999999999999 -5.049322344410109
12.849 -5.150571069231143
12.988 -5.265488864975396
13.126999999999999 -5.392790095411373
13.266 -5.440059902137681
13.405 -5.52395866677382
13.544 -5.716966099480304
13.682999999999998 -5.745367680658871
13.822 -5.894124327425031
13.961 -5.935194913631766
14.1 -6.019200160406707
14.239 -6.149333477511227
14.377999999999998 -6.266214247106411
14.517 -6.341378657048207
14.656 -6.4842402191277255
14.795 -6.550761132759264
14.934000000000001 -6.6513988292047355
15.072999999999999 -6.719942689889252
15.212 -6.801989651937204
15.351 -6.910937675713096
15.489999999999998 -7.030335061381117
15.629 -7.167034618071831
15.767999999999999 -7.246205155446746
15.907 -7.337735036302885
16.046000000000003 -7.438779569693786
16.185 -7.510550206791801
16.324 -7.62035186712758
16.462999999999997 -7.711853885448352
16.602 -7.836895231027797
16.741 -7.9269442208025005
16.88 -8.034262826638898
17.019000000000002 -8.09864528247851
17.157999999999998 -8.20762159951996
17.297 -8.360418524375103
17.436 -8.424134372277473
17.575 -8.526374833349392
17.714 -8.638912272930083
17.852999999999998 -8.752056260863878
17.992 -8.838638267392835
18.131 -8.924589796091126
18.27 -9.041065264967452
18.409 -9.206201263417363
18.548 -9.264303720324108
18.687 -9.352160937087778
18.826 -9.463928318096947
18.965 -9.542525010222803
19.104 -9.707430723422759
19.243 -9.788244817361974
19.382 -9.916520949097611
19.521 -10.011476089580523
19.66 -10.09445420037052
19.799 -10.17342659459908
19.938 -10.28235232510268
20.076999999999998 -10.401909843433648
20.216 -10.538729259896215
20.355 -10.614182084845742
20.494 -10.722434177455419
20.633 -10.762307343074053
20.772000000000002 -10.911922302124246
20.910999999999998 -11.039027297755942
21.05 -11.119055969797516
21.189 -11.272484506380202
21.328 -11.32775863195865
21.467000000000002 -11.449352365161873
21.605999999999998 -11.530060642067843
21.745 -11.685139979116956
21.884 -11.773456808546737
22.023 -11.854604978134907
22.162000000000003 -11.940268274653349
22.301 -12.089645521435454
22.439999999999998 -12.125876505057459
22.579 -12.25064464210793
22.718 -12.386686070567553
22.857000000000003 -12.514607972052243
22.996 -12.567564562580081
23.134999999999998 -12.677192964403407
23.274 -12.839652671127116
23.413 -12.907177172080184
23.552000000000003 -13.112829549863456
23.691 -13.132729768988316
23.83 -13.235196204951725
23.969 -13.36537736407479
24.108 -13.449211695579548
24.247000000000003 -13.607028314502173
24.386 -13.664817436785214
24.525 -13.740254031063094
24.664 -13.920624292818426
24.803 -14.027184011778417
24.942000000000004 -14.094626868327211
25.081 -14.20544638578979
25.22 -14.344621932221822
25.359 -14.421647662991306
25.498 -14.532449880998568
25.637 -14.562427850439999
25.776 -14.719335936595757
25.915 -14.79012840604797
26.054 -14.970217211562785
26.193 -15.032465891176997
26.332 -15.13031493946663
26.471 -15.27895121281727
26.61 -15.361075726963351
26.749 -15.496061235021491
26.888 -15.548203725743136
27.027 -15.686725234491776
27.165999999999997 -15.799959338062703
27.305 -15.86784478874532
27.444 -15.99911000682226
27.583000000000002 -16.17411185252095
27.722 -16.27753322434513
27.860999999999997 -16.351418309446498
28.0 -16.412212576458902
