0.01 0.0 0.0 0.0 0.0 -0.0 0.0
0.34995 0.073958 0.098892 0.762848261371652 1.784316378673867E-5 -5.738754138431522E-5 7.523070517105388E-5
0.6899 0.723114 2.074794 3.260554645955882 2.9569090204337284E-6 -3.7795025805140056E-4 3.809071670718343E-4
1.02985 2.516454 14.212884 7.430143286814406 -2.2775949538491507E-4 -9.573441947957558E-4 7.295846994108407E-4
1.3698 6.104888 61.848714 13.099384328463227 -6.243043400130684E-4 -0.0017851671885974973 0.0011608628485844288
1.7097499999999999 11.76253 197.59972 20.266042268941657 -0.0013477924860611414 -0.002857847063127955 0.0015100545770668134
2.0496999999999996 20.600318 557.670834 31.727960698398224 -0.0022678345530111666 -0.004173748516783308 0.001905913963772141
2.3896499999999996 33.254388 1337.540228 40.57243035859376 -0.003337942452752069 -0.005731980621994393 0.002394038169242324
2.7295999999999996 48.388854 2759.088346 56.04926366792152 -0.005197609849789393 -0.007531964842184825 0.0023343549923954317
3.0695499999999996 70.551853 5692.456219 75.87368363482412 -0.006906183827518053 -0.009573177062808826 0.0026669932352907733
3.4094999999999995 92.764936 9494.517722 76.49101625876905 -0.00983601348580895 -0.011854894468092006 0.002018880982283056
3.7494499999999995 131.937849 18996.567779 113.02670088560185 -0.01030717093961459 -0.014375911476371577 0.004068740536756987
4.0893999999999995 167.16647 30013.069804 123.68697717587575 -0.013878073751803175 -0.01713424881193569 0.0032561750601325153
4.4293499999999995 209.096093 46477.382409 140.48557180868414 -0.017166171939689223 -0.020126897440532907 0.0029607255008436834
4.769299999999999 243.949707 62351.099681 124.84007561530532 -0.022004859376120532 -0.02334963122540304 0.001344771849282507
5.109249999999999 322.738138 108505.281656 166.46121023720838 -0.020010897785290416 -0.026796904795626353 0.006786007010335937
5.449199999999999 374.463902 145875.425924 190.3500295721994 -0.024852071291804542 -0.0304618367685023 0.005609765476697757
5.789149999999999 428.448824 188268.96558 140.25585265644304 -0.02878917322794388 -0.03433626738493402 0.005547094156990139
6.129099999999999 541.033634 305806.387316 348.42784975401634 -0.028040622353058018 -0.03841087408784625 0.01037025173478823
6.469049999999999 587.703497 356042.584839 254.42147269933403 -0.03954897406075937 -0.042675327252029084 0.0031263531912697137
6.808999999999999 718.906745 523708.558501 148.431454617473 -0.035663524913501055 -0.04711846955685302 0.011454944643351964
7.148949999999999 818.17553 678778.791264 183.29200059716703 -0.034941940488406244 -0.05172850508359887 0.016786564595192628
7.488899999999999 952.533828 931834.618926 437.09596560614926 -0.03601554082149578 -0.05649318724067568 0.0204776464191799
7.82885 1057.428939 1131990.333127 225.7166043454012 -0.04177367998331206 -0.06139999755498775 0.01962631757167569
8.1688 1074.116195 1183136.320761 440.7467677769854 -0.05683644009190322 -0.0664363099529817 0.009599869861078483
8.50875 1272.643874 1639430.753642 273.60006443159415 -0.05365110713776757 -0.07158953728814123 0.017938430150373656
8.8487 1413.135504 2032277.745132 451.16247505828 -0.05693562132783701 -0.07684725854444267 0.01991163721660566
9.188649999999999 1471.508113 2197553.905851 381.58578028946414 -0.06994256498937262 -0.08219732639742568 0.012254761408053053
9.528599999999999 1661.605903 2792068.226041 342.90783990530423 -0.06890128358610147 -0.08762795570718589 0.01872667212108442
9.868549999999999 1962.833841 3883466.569833 315.74520816640876 -0.05761899231046506 -0.09312779411692607 0.03550880180646101
10.208499999999999 1921.35924 3722929.761816 300.42596227401583 -0.0758596663003365 -0.09868597629960385 0.022826309999267352
10.54845 2249.690601 5116156.226309 494.72927394781885 -0.06530504171327035 -0.1042921635889514 0.03898712187568104
10.888399999999999 2263.560622 5165058.543584 348.79227145097553 -0.08146482709379567 -0.10993657079642156 0.028471743702625896
11.228349999999997 2299.690809 5343119.228835 432.60794634040644 -0.09443781992803199 -0.11560998199006535 0.02117216206203336
11.568299999999999 2443.829456 6030822.354696 437.2852431510057 -0.10000583241130902 -0.12130375692481883 0.021297924513509814
11.908249999999997 2736.176044 7559494.90582 513.6266965604412 -0.09578899643667857 -0.12700982968897204 0.031220833252293467
12.248199999999999 2952.758867 8785050.175487 441.7141324579103 -0.09756896640800523 -0.13272070098573852 0.03515173457773328
12.588149999999999 3133.519806 9861221.06827 266.7820778382506 -0.09919984770011478 -0.1384294253143241 0.03922957761420931
12.928099999999999 3179.961163 1.0153918163941E7 249.88765630566544 -0.10777601398579122 -0.14412959416036517 0.03635358017457395
13.268049999999999 3224.542215 1.0449105433449E7 292.16428600604416 -0.11645804963932084 -0.14981531615696492 0.03335726651764408
13.607999999999999 3541.754994 1.2668749945978E7 673.52350040479 -0.11200958569463239 -0.15548119503860053 0.04347160934396814
13.947949999999999 3897.243452 1.5218182183384E7 152.53854923961478 -0.1043245461185742 -0.16112230608288236 0.056797759964308164
14.287899999999999 3708.303499 1.3785841974421E7 168.1514969599178 -0.12496819760593153 -0.16673417162071905 0.041765974014787516
14.627849999999999 4218.53448 1.7937082738074E7 659.190284851123 -0.10836789050781973 -0.17231273609384007 0.06394484558602034
14.967799999999999 3930.019266 1.5487020768116E7 187.33380982188044 -0.1391715831519451 -0.17785434104965495 0.038682757897709835
15.307749999999999 4660.073314 2.1865791488154E7 638.0317345953143 -0.1109360348721176 -0.18335570038624738 0.07241966551412977
15.6477 4356.509883 1.9054813664225E7 308.90399989049 -0.14245553463218363 -0.18881387609406 0.04635834146187637
15.987649999999999 4842.44142 2.3483891030404E7 135.5690644113535 -0.12551804146885032 -0.19422625468446406 0.06870821321561374
16.3276 5114.626561 2.6230620323841E7 267.1342735073986 -0.12029601288945435 -0.1995905244478813 0.07929451155842696
